user1 user2 ts
313 801 1086427834
1616 1173 1086428367
555 598 1086429242
145 586 1086429323
752 594 1086430623
1539 1338 1086431724
308 60 1086432735
1539 437 1086433290
1539 437 1086433333
1539 437 1086433509
338 1244 1086434264
523 228 1086452418
1578 847 1086452710
1578 847 1086453213
1578 751 1086453278
1314 1346 1086455326
509 1026 1086456476
9 1338 1086457615
1021 1449 1086458896
781 1550 1086459632
582 1261 1086460165
394 1190 1086461933
801 313 1086464022
283 1556 1086464427
1539 1585 1086464771
713 546 1086464974
1539 8 1086465839
1539 8 1086466071
12 1577 1086466893
1292 242 1086467422
1255 546 1086467505
1272 1280 1086467893
1539 1402 1086468258
1280 1272 1086468278
203 475 1086469587
1539 527 1086469963
1036 792 1086470172
1036 1123 1086470255
1036 507 1086470310
1619 1402 1086471838
50 1616 1086472071
1185 1173 1086472307
297 557 1086473033
1265 938 1086473876
812 708 1086473888
1616 50 1086474307
1487 161 1086474988
1619 175 1086475615
1339 605 1086476305
1352 1580 1086477285
600 847 1086477324
1601 605 1086477354
1190 393 1086478588
1539 1620 1086478639
1539 1620 1086478746
1616 1173 1086478880
1190 1349 1086478929
1565 620 1086479351
1539 1620 1086479466
42 1621 1086479656
1539 1620 1086479710
620 1565 1086480525
1598 768 1086480606
1598 337 1086480646
1598 1227 1086480722
1565 620 1086481122
810 233 1086481296
810 233 1086482512
1582 199 1086482885
357 1603 1086483868
712 95 1086484056
1539 1622 1086484445
1616 1173 1086485169
393 1190 1086486450
1173 1616 1086488497
1059 1603 1086489137
1244 338 1086489375
713 912 1086490560
733 964 1086490737
103 1238 1086490892
60 308 1086491356
12 1577 1086491897
199 1582 1086492521
733 1118 1086492549
733 1608 1086492855
733 1608 1086492916
733 1608 1086493240
733 626 1086493770
1158 1565 1086493972
1624 733 1086494868
967 733 1086494925
1624 733 1086494978
447 733 1086494993
733 447 1086495067
967 303 1086495137
1169 733 1086495220
447 733 1086495386
1619 712 1086495870
1365 42 1086496176
1624 141 1086496800
547 527 1086497021
53 1551 1086497204
409 563 1086497319
103 658 1086497719
1184 1550 1086497723
103 409 1086497789
967 303 1086498250
341 793 1086498531
189 36 1086498670
605 1339 1086498933
605 1601 1086499034
620 1565 1086499040
103 658 1086499360
704 734 1086499477
308 60 1086499495
509 1050 1086499713
509 1026 1086499876
1601 605 1086499885
605 1601 1086499968
228 523 1086500128
1601 605 1086500182
605 1601 1086500259
967 303 1086500415
1039 1316 1086500601
1601 220 1086500621
220 234 1086500644
1601 605 1086500725
220 1601 1086500827
1454 1437 1086500879
967 303 1086500888
1423 1158 1086500922
1619 220 1086501026
1601 220 1086501170
234 220 1086501197
967 303 1086501958
967 303 1086502138
487 598 1086502151
27 234 1086502267
1578 847 1086502967
1578 342 1086502996
41 1585 1086503035
639 19 1086503309
1598 1585 1086503440
686 1625 1086503657
1598 726 1086504041
67 277 1086504138
103 1598 1086504148
67 69 1086504165
103 639 1086504225
768 1598 1086504310
1582 199 1086504699
27 1598 1086504893
1436 421 1086505727
781 1314 1086506262
964 733 1086506356
282 1627 1086506764
1619 781 1086506916
1619 781 1086506975
1619 781 1086507104
1619 781 1086507168
1158 1423 1086507208
41 1585 1086507209
233 810 1086507336
1158 1585 1086507360
1158 1423 1086507473
1575 735 1086507547
220 1601 1086508276
220 234 1086508321
234 220 1086510346
103 409 1086511139
1527 144 1086513180
67 318 1086513486
67 318 1086513623
199 1582 1086513772
1072 1158 1086514077
1158 1072 1086514175
1158 1072 1086514219
1158 1072 1086514250
1158 1072 1086514291
1158 1072 1086514416
1158 1072 1086514663
352 840 1086514706
547 712 1086514904
547 712 1086515041
547 712 1086515263
176 1603 1086519235
626 733 1086534868
1578 847 1086535801
1578 342 1086535896
735 1575 1086539785
1127 405 1086540028
735 810 1086540072
1509 352 1086541084
725 1260 1086541904
1582 199 1086541977
105 585 1086543897
352 1509 1086544586
103 899 1086547078
103 1015 1086547140
357 1359 1086547518
19 639 1086547532
143 357 1086547628
1359 357 1086547838
3 60 1086547871
615 823 1086549262
1619 297 1086549438
1619 712 1086550064
852 1611 1086550066
852 1611 1086550176
852 1611 1086550870
605 1601 1086551136
1105 840 1086551179
852 1611 1086551224
704 734 1086551579
145 933 1086551887
145 644 1086551974
1625 686 1086552374
1 312 1086552761
507 1036 1086552981
1619 1100 1086553353
103 908 1086555179
103 758 1086555257
1619 758 1086555282
758 1619 1086555396
704 734 1086555626
1619 758 1086555701
810 233 1086557948
1539 1338 1086558011
1624 1518 1086558391
1548 1598 1086559108
1548 303 1086559179
327 1598 1086559442
1313 507 1086559985
342 1255 1086560047
389 1576 1086560074
1539 1628 1086560325
1313 507 1086560408
704 734 1086560476
704 734 1086561837
1522 1184 1086561868
704 502 1086562907
704 734 1086562929
704 502 1086562952
1362 342 1086563314
713 733 1086563491
1522 1616 1086563669
713 912 1086563847
1522 859 1086564201
174 1231 1086564831
72 1316 1086565041
176 1603 1086565167
704 1603 1086565767
1522 175 1086566748
704 734 1086567236
704 734 1086567942
342 1050 1086569074
143 357 1086569715
143 357 1086569735
560 1629 1086569810
233 810 1086570058
1565 1379 1086570309
810 233 1086570748
103 1419 1086572361
1568 1042 1086572452
53 1585 1086573111
1026 509 1086573522
1314 781 1086573953
547 32 1086574087
475 203 1086574979
1539 154 1086575420
1339 605 1086575467
1543 475 1086575599
704 1565 1086575740
1565 1379 1086575968
704 734 1086575988
704 734 1086576201
475 1543 1086576299
704 734 1086576359
249 1629 1086576588
103 1238 1086576770
422 1299 1086576824
103 1238 1086576907
495 1630 1086577052
249 1608 1086577172
919 303 1086577915
800 1072 1086578495
1339 1069 1086578883
704 1231 1086579659
249 1362 1086579824
704 1231 1086579895
32 547 1086580338
704 1231 1086580455
704 1231 1086580542
812 708 1086580550
704 1231 1086580699
704 1231 1086580794
620 233 1086580902
704 1231 1086580908
233 620 1086581025
594 752 1086581067
233 810 1086581154
973 254 1086581302
1594 219 1086581348
219 1594 1086581486
697 1631 1086581553
1594 219 1086581970
620 967 1086582011
1545 259 1086582061
605 1339 1086582556
1539 1255 1086582589
605 1339 1086582589
967 620 1086582670
781 1314 1086583011
620 967 1086583064
967 620 1086583138
354 1373 1086583180
617 734 1086583273
617 734 1086583353
617 734 1086583470
617 734 1086583598
617 734 1086583693
620 967 1086583764
617 734 1086583917
1616 1173 1086583983
605 734 1086584019
617 734 1086584084
1407 1189 1086584134
605 1246 1086584291
1616 582 1086584663
799 302 1086584699
1619 712 1086584904
1281 1033 1086585250
1339 605 1086585885
1539 1632 1086586129
1314 781 1086586217
1578 342 1086586606
799 302 1086586704
463 609 1086587324
538 1065 1086587386
1521 852 1086587713
1575 735 1086588160
249 302 1086588247
1576 1248 1086588400
749 1487 1086588538
517 1588 1086588671
495 933 1086588685
495 1213 1086588735
495 498 1086588769
495 741 1086588825
249 708 1086589155
405 398 1086589277
741 495 1086589390
193 233 1086589803
298 323 1086590305
871 1603 1086590343
298 323 1086590359
298 323 1086590415
1158 27 1086590477
871 1603 1086590556
1189 483 1086590568
1189 1407 1086590614
1105 840 1086590774
193 63 1086590849
323 950 1086590887
1507 42 1086591017
1396 1618 1086591108
193 118 1086591335
1576 1034 1086591397
193 1633 1086591498
193 63 1086591596
1297 800 1086591889
704 1603 1086591929
193 85 1086592003
1537 329 1086592957
704 1603 1086592993
1616 254 1086593092
143 357 1086593133
950 323 1086593422
1539 1039 1086593665
498 495 1086593674
1616 582 1086593688
1543 475 1086593938
704 1603 1086593954
172 1603 1086594014
338 1244 1086594032
1539 1039 1086594085
1543 63 1086594103
1543 475 1086594111
507 1313 1086594197
1603 172 1086594263
1616 582 1086594536
1616 940 1086594988
1346 1314 1086595090
398 405 1086595164
1616 582 1086595351
582 1616 1086595542
643 1365 1086595587
1616 940 1086596098
1244 338 1086596137
1184 1522 1086596379
234 1244 1086597781
1244 234 1086597907
1565 174 1086599178
1378 1635 1086599546
53 1585 1086599643
1252 1616 1086599894
1616 1252 1086599935
1616 1252 1086599957
713 878 1086600023
1565 174 1086600034
1252 1616 1086600102
713 546 1086600221
1252 1616 1086600267
1565 174 1086600389
1616 1252 1086600487
1189 502 1086600836
1252 1616 1086600848
1616 1252 1086600970
1565 176 1086601029
1383 1636 1086601849
1378 1635 1086601923
984 1636 1086603332
1539 1056 1086603414
1539 1056 1086603575
781 1314 1086603850
201 1616 1086604647
1565 228 1086605681
103 72 1086607933
1009 177 1086612213
342 1578 1086620114
42 1507 1086620323
509 1026 1086622838
509 711 1086622946
557 297 1086623569
523 228 1086624355
1127 69 1086624454
1 161 1086625476
27 1158 1086625952
713 912 1086627776
713 546 1086628199
713 884 1086628225
713 878 1086628296
713 842 1086628476
713 271 1086628617
713 749 1086628717
840 1105 1086629954
509 840 1086630224
859 1522 1086630430
1503 1502 1086631043
809 1522 1086631136
847 1578 1086631913
713 509 1086632039
523 615 1086632585
1630 495 1086632626
219 1594 1086633914
346 1616 1086634936
1365 643 1086634942
1365 1393 1086635028
1314 781 1086635698
1253 1365 1086635940
1539 1637 1086636263
1539 1637 1086636304
1314 1346 1086636323
1638 1633 1086636557
254 973 1086637686
254 1616 1086637768
523 615 1086637998
605 431 1086638235
389 830 1086638672
1629 560 1086638746
495 741 1086639267
495 498 1086639347
1434 174 1086639443
1539 1169 1086639964
1173 1616 1086640073
1162 913 1086640598
392 1315 1086641534
161 1 1086641683
1539 1039 1086642092
161 1487 1086642493
1539 1510 1086642910
1539 1510 1086642941
741 495 1086643416
1510 3 1086643619
378 32 1086643707
431 605 1086643871
1594 219 1086644041
605 431 1086644166
431 605 1086644248
523 193 1086644937
523 870 1086645006
523 67 1086645016
1539 177 1086645252
177 1009 1086645265
1539 177 1086645397
1539 177 1086645473
1539 1338 1086645546
143 582 1086645601
1539 177 1086645690
1539 1338 1086645731
809 257 1086645747
1539 177 1086645795
1539 1338 1086645806
1539 1338 1086645851
1539 177 1086645872
831 495 1086646015
1539 177 1086646089
871 183 1086646102
297 557 1086646655
1052 1136 1086646929
1113 1553 1086647014
687 757 1086647678
176 1565 1086647826
1539 1639 1086647863
1539 299 1086647889
1539 1639 1086648032
1539 299 1086648110
1539 1640 1086648177
1539 1639 1086648193
1539 1640 1086648301
1539 1069 1086648399
1539 1640 1086648427
1539 1069 1086648577
1033 1281 1086649229
1033 1281 1086649317
249 302 1086649397
233 193 1086649533
1539 1021 1086649814
1565 176 1086649983
1539 1021 1086650136
1539 1169 1086650227
812 708 1086650502
1539 299 1086650546
1539 1169 1086650570
234 1248 1086650806
32 219 1086650846
1539 1169 1086651096
818 372 1086651103
818 1269 1086651134
1539 1169 1086651156
1539 1169 1086651205
1539 1169 1086651347
1539 1169 1086651481
878 1637 1086651490
1539 1169 1086651562
32 1338 1086651669
1539 601 1086651847
1539 601 1086652061
1113 339 1086653026
176 1565 1086653440
1565 176 1086653517
176 1565 1086653670
1365 1253 1086653908
1565 176 1086653933
1387 67 1086654269
1072 800 1086654320
176 1565 1086654338
1387 67 1086654375
809 257 1086654449
1387 67 1086654766
768 621 1086654937
3 1510 1086655021
768 621 1086655095
768 621 1086655232
1158 27 1086655242
95 1118 1086655467
704 447 1086655485
1158 1072 1086655555
1387 768 1086655656
1539 1443 1086656050
95 1365 1086656178
95 299 1086656397
95 712 1086656470
12 1493 1086657329
1641 95 1086658012
523 176 1086658021
679 67 1086658162
95 592 1086658889
1539 378 1086658945
1539 710 1086659014
1642 679 1086659044
95 1510 1086659138
1510 3 1086659624
103 1021 1086659701
1281 1033 1086659961
679 1642 1086659971
1339 1299 1086660208
1642 679 1086660495
103 899 1086660669
219 32 1086660951
1564 1565 1086660996
27 1158 1086661127
42 964 1086661265
3 135 1086661677
103 1643 1086661683
1387 768 1086661934
1644 1539 1086662150
1315 392 1086662168
1637 878 1086662440
1254 1234 1086662526
704 1231 1086663469
32 219 1086663552
679 1642 1086664772
1642 679 1086664985
1642 32 1086665247
219 32 1086665278
822 1642 1086665327
1642 822 1086665399
1642 822 1086665443
679 1642 1086665591
812 708 1086665630
878 1637 1086666054
1101 713 1086666437
9 1387 1086666657
32 219 1086666710
1539 1069 1086666732
1539 1255 1086666755
32 1642 1086666796
1539 1255 1086666799
1539 1342 1086666849
32 1645 1086666931
713 509 1086667199
219 32 1086667548
249 708 1086667580
1231 704 1086667652
1231 704 1086668000
32 219 1086668102
1434 174 1086668394
219 32 1086668462
1539 1646 1086668516
546 713 1086668836
1539 1647 1086668968
1539 1647 1086669050
1539 1646 1086669151
1539 1647 1086669163
1042 615 1086669351
704 1231 1086669579
878 1647 1086669768
392 1315 1086669837
1299 1646 1086669969
1299 1646 1086669995
878 1647 1086670068
1299 1646 1086670089
752 598 1086670092
1646 1299 1086670096
1646 1299 1086670171
1255 878 1086670256
986 163 1086670275
1646 1299 1086670286
1539 1647 1086670302
1539 1647 1086670412
878 1647 1086670573
1539 1647 1086670596
1539 1647 1086670647
1539 1647 1086670659
1539 1647 1086670772
1255 878 1086670907
1539 1647 1086670936
174 1434 1086671033
1601 1646 1086671178
233 193 1086671673
131 1255 1086671756
569 1522 1086671887
1270 832 1086671923
176 523 1086672181
1601 605 1086672228
1601 220 1086672289
357 143 1086672304
193 233 1086672345
523 176 1086672404
1619 1648 1086672744
193 233 1086672747
176 523 1086672760
193 1646 1086672769
41 523 1086673050
1255 1113 1086673319
41 176 1086673398
41 523 1086673432
233 193 1086673534
191 1097 1086673806
193 1646 1086673839
1097 191 1086673878
1097 1270 1086673940
193 233 1086674022
233 193 1086674238
1646 193 1086674242
220 1601 1086674285
193 1646 1086674347
220 234 1086674382
708 812 1086674526
525 19 1086674532
193 1130 1086674669
1130 193 1086674842
193 1130 1086674874
1130 193 1086674951
494 389 1086675038
494 389 1086675097
912 713 1086675098
1624 1253 1086675176
193 1130 1086675211
592 95 1086675468
1641 970 1086675762
9 1313 1086675877
1130 34 1086675912
970 128 1086676165
1641 970 1086676248
1158 27 1086676379
27 1158 1086676522
1158 713 1086676552
1042 615 1086676605
1235 1468 1086676657
1158 27 1086676741
643 1365 1086676779
1189 1489 1086676806
1641 970 1086676909
1286 1231 1086676970
810 233 1086677051
1009 177 1086677061
1314 1346 1086677118
27 1158 1086677142
970 1641 1086677188
12 1493 1086677251
378 1539 1086677266
822 1642 1086677336
1158 27 1086677535
1543 592 1086677734
128 970 1086677838
27 1158 1086678094
12 366 1086678158
9 32 1086678242
9 32 1086678292
9 32 1086678388
193 1646 1086678393
1158 27 1086678460
1616 1252 1086678808
843 1237 1086678844
1252 1616 1086678935
933 145 1086679074
67 822 1086679091
1616 1252 1086679096
933 495 1086679259
843 1553 1086679365
143 357 1086679392
1237 843 1086679446
777 1639 1086679467
1539 1021 1086679859
1539 1021 1086680055
1426 339 1086680077
1426 830 1086680099
338 1244 1086680219
67 1426 1086680448
1539 1021 1086680486
1619 773 1086680701
1522 809 1086680885
1522 859 1086680994
1522 1184 1086681052
970 128 1086681082
249 1629 1086681129
1522 859 1086681133
1522 1618 1086681276
1113 128 1086681352
1285 1565 1086681369
128 970 1086681451
1285 1641 1086681523
1565 1285 1086681587
569 1522 1086681587
1285 1565 1086681672
1113 128 1086681723
1539 659 1086681748
1113 1255 1086681754
1542 540 1086681762
1539 1649 1086681799
1565 1285 1086681851
822 67 1086682000
809 546 1086682062
1285 1565 1086682183
234 220 1086682515
1248 234 1086682554
546 809 1086682630
1539 1647 1086682708
843 1237 1086682732
1113 495 1086682739
1113 437 1086683032
878 713 1086683035
621 768 1086683148
177 1009 1086683380
1 161 1086683467
1367 1485 1086683649
1113 135 1086684026
27 1158 1086684149
1326 713 1086684155
3 1510 1086684317
135 1486 1086684331
3 135 1086684373
1113 135 1086684491
1113 135 1086685093
1489 249 1086685140
3 135 1086685155
3 72 1086685214
1539 204 1086685327
1539 1573 1086685367
1539 1573 1086685403
1270 1097 1086685477
3 135 1086685526
1270 1097 1086685528
1539 1573 1086685563
3 135 1086685580
3 135 1086685605
3 135 1086685617
1113 135 1086685653
1568 1042 1086685677
135 1113 1086685711
1539 1573 1086685722
1113 135 1086685794
1539 1573 1086685862
72 3 1086686076
1280 48 1086686641
1280 48 1086686821
1346 1314 1086686826
1280 48 1086686958
1280 48 1086687051
1280 48 1086687089
1280 48 1086687345
1280 48 1086687567
135 1 1086687680
1280 48 1086687806
1280 48 1086688060
1280 48 1086688251
1280 48 1086688648
103 30 1086688900
1280 48 1086689033
103 30 1086689169
1619 593 1086689262
30 103 1086689283
1280 48 1086689304
103 30 1086689371
30 103 1086689399
1576 389 1086689868
766 252 1086691007
1033 1281 1086691626
438 687 1086695109
438 687 1086695130
438 1319 1086695293
1136 1052 1086699272
1440 438 1086704969
1649 1539 1086705189
735 1575 1086705400
1252 1616 1086706842
1 135 1086707972
592 1543 1086708963
233 810 1086709715
1184 1522 1086709861
1272 1130 1086711282
337 1641 1086711345
964 42 1086711702
964 42 1086711735
1069 1539 1086713976
1646 193 1086714029
1638 1646 1086714132
1234 1254 1086714273
536 933 1086714795
1580 1352 1086715862
249 1489 1086715922
34 1130 1086716710
1638 1633 1086716834
832 1270 1086717273
1313 1403 1086718217
1042 615 1086718785
1313 569 1086718874
1042 1568 1086718982
615 1042 1086719907
1042 615 1086719939
447 704 1086720360
9 1642 1086720779
9 1649 1086720796
9 1646 1086720811
9 1644 1086720832
9 1648 1086720848
9 1640 1086720851
9 1651 1086720862
9 1652 1086720866
9 1637 1086720879
1052 1136 1086720895
9 1641 1086720929
9 1622 1086720968
9 1618 1086721003
9 1621 1086721028
959 958 1086721227
9 1313 1086721351
9 1313 1086721375
9 1313 1086721411
779 840 1086721460
1254 1234 1086721579
1624 725 1086721983
9 901 1086722187
725 1624 1086722615
329 1537 1086723468
1319 438 1086724792
95 592 1086724841
474 615 1086726325
1403 1313 1086726350
1624 725 1086726902
605 1601 1086727948
1365 643 1086728138
1289 700 1086728258
389 494 1086728412
389 494 1086728420
1637 9 1086728433
1387 9 1086729039
1387 67 1086729170
536 933 1086730344
431 727 1086730960
1281 1033 1086731034
1642 32 1086731088
1642 9 1086731677
1619 1629 1086731720
249 1236 1086731971
741 1255 1086732385
1255 741 1086732595
741 1255 1086733945
9 1642 1086734025
9 1637 1086734088
9 1387 1086734114
9 282 1086734131
402 681 1086734425
1158 27 1086734644
220 234 1086734702
220 234 1086734714
1158 1072 1086734741
615 1042 1086735497
615 474 1086735609
1136 1052 1086735702
1624 281 1086735873
27 1158 1086736287
1578 342 1086736320
1578 847 1086736386
700 1289 1086736477
1118 95 1086736696
644 145 1086736710
1317 50 1086736721
1616 1252 1086737141
495 831 1086737174
1442 883 1086737384
1616 1173 1086737400
495 741 1086737515
1616 346 1086737555
495 933 1086737613
495 1113 1086737673
1616 1522 1086737752
128 1113 1086738657
1255 741 1086739270
1072 1158 1086739387
234 220 1086739646
50 1317 1086739843
970 1641 1086739908
1329 983 1086740383
1642 9 1086740447
1642 1171 1086740569
32 1642 1086740769
1647 1539 1086740790
812 708 1086740814
1158 27 1086740927
12 997 1086740951
1158 1072 1086741012
1158 27 1086741084
12 997 1086741155
357 143 1086741317
357 592 1086741415
1252 1616 1086741445
9 1642 1086742154
1158 1217 1086742205
1217 1158 1086742564
1487 749 1086742753
1487 161 1086742815
1487 1598 1086742919
1575 735 1086742925
569 1313 1086743498
712 95 1086743720
1173 1616 1086744524
823 1576 1086744664
823 615 1086744678
1130 34 1086744744
1130 1272 1086744755
1130 193 1086744782
1510 3 1086745297
615 823 1086745518
27 1158 1086745961
1423 1158 1086746051
1312 456 1086747640
1619 175 1086747914
615 1130 1086748132
1616 1252 1086748217
1313 9 1086748588
1313 569 1086748727
1647 878 1086748770
1647 1005 1086748893
1619 1641 1086748943
437 1113 1086749009
1619 1641 1086749033
758 1619 1086749055
1543 592 1086749064
3 44 1086749206
1313 1403 1086749276
540 1542 1086749637
757 687 1086749808
859 1522 1086749930
1042 615 1086750423
234 815 1086750478
615 1042 1086750940
193 1646 1086751469
1033 1281 1086751699
281 1624 1086753256
1344 1598 1086753887
128 1378 1086754017
1545 259 1086754536
1545 259 1086754539
1316 1039 1086754563
1434 174 1086754721
361 1436 1086754766
415 1624 1086755103
1644 520 1086755134
520 1644 1086755155
1648 281 1086755203
1316 72 1086755252
361 864 1086755259
1213 495 1086755419
1 44 1086755652
281 1648 1086755654
1317 919 1086755734
1624 281 1086755742
1624 415 1086755766
973 254 1086755771
281 1624 1086755782
1601 220 1086755855
249 299 1086756334
1642 32 1086756346
1234 1254 1086756442
919 1317 1086756747
1601 605 1086756888
1021 1539 1086756902
1042 615 1086756992
174 1434 1086757070
741 495 1086757211
615 1042 1086757407
1624 281 1086757498
878 1647 1086757514
688 326 1086758030
1655 741 1086758673
1655 1598 1086758977
741 1655 1086759520
254 973 1086759633
1641 1619 1086759750
249 1655 1086759768
1158 27 1086759822
1158 1423 1086759891
1629 1619 1086759977
1158 1072 1086759981
1629 249 1086759993
1072 1158 1086760025
249 1629 1086760116
1655 249 1086760154
1655 741 1086760189
249 1655 1086760199
1647 878 1086760271
1655 249 1086760326
249 1655 1086760417
1638 1410 1086760534
281 332 1086760535
281 1624 1086760936
1553 843 1086761206
423 866 1086761612
809 1406 1086761725
708 812 1086762025
1406 809 1086762113
1312 1656 1086762137
297 557 1086762170
27 1158 1086762259
878 1647 1086762454
725 1624 1086762553
878 1255 1086762569
220 234 1086762716
220 1601 1086762745
1648 281 1086762801
933 495 1086762885
1588 713 1086762923
933 536 1086762923
234 220 1086763710
878 1426 1086764063
1648 802 1086764069
357 774 1086764149
1648 90 1086764189
281 1648 1086764253
357 1426 1086764255
357 1362 1086764300
357 1362 1086764339
1648 281 1086764351
1648 9 1086764405
220 234 1086764465
1648 1619 1086764474
67 1657 1086764509
281 1648 1086764622
819 1642 1086764637
357 1103 1086764666
1624 281 1086764706
741 1655 1086764731
1658 277 1086764779
67 1644 1086764789
1648 281 1086764805
281 1624 1086764821
1624 281 1086764878
281 1648 1086764949
281 1624 1086764972
741 1255 1086764978
281 317 1086765007
546 774 1086765038
536 933 1086765076
67 1637 1086765104
883 1442 1086765263
843 1553 1086765409
674 1624 1086765527
3 1 1086765633
1362 357 1086765644
1642 819 1086765672
1658 986 1086765931
1648 963 1086766174
1648 1627 1086766491
1648 1627 1086766512
1648 1627 1086766517
1542 540 1086766565
1657 67 1086766627
1648 1177 1086766669
1648 1177 1086766675
1648 1177 1086766679
12 527 1086766823
1657 1021 1086766857
1657 1021 1086766863
12 1255 1086766894
1472 815 1086766903
12 1406 1086766965
12 1440 1086767005
12 1520 1086767042
1406 12 1086767251
145 644 1086767543
145 933 1086767569
1520 12 1086767588
1255 878 1086767959
1042 1255 1086768055
1255 741 1086768062
1255 12 1086768074
1255 1042 1086768089
1189 482 1086768166
1522 859 1086768173
482 1189 1086768186
1189 482 1086768206
1042 1255 1086768222
1522 569 1086768316
878 1255 1086768377
878 1189 1086768421
536 1551 1086768450
569 1522 1086768464
1522 569 1086768519
1255 1042 1086768542
1255 878 1086768557
1252 1616 1086768581
1522 1255 1086768641
1255 1522 1086768665
1189 878 1086768702
1042 1255 1086768731
1522 1255 1086768745
569 1522 1086768761
1042 615 1086768775
1255 1042 1086768778
1255 1522 1086768800
1042 1255 1086768851
1255 1042 1086768893
1522 1255 1086768901
1440 12 1086768910
1255 1522 1086768939
1522 569 1086768973
300 1657 1086769005
1522 1255 1086769067
1042 1255 1086769067
878 1255 1086769125
1255 1522 1086769135
1255 1042 1086769168
1255 878 1086769183
1656 1312 1086769309
569 1522 1086769322
1406 1603 1086769440
1603 1406 1086769545
1158 27 1086769549
1406 843 1086769633
1406 1603 1086769672
1522 569 1086769685
569 1522 1086769711
1648 644 1086769756
1522 569 1086769803
1042 712 1086769903
843 1406 1086770015
569 1522 1086770049
1616 1252 1086770083
1406 843 1086770173
843 1406 1086770279
1406 843 1086770339
1522 569 1086770366
1648 644 1086770409
1642 679 1086770456
204 1539 1086770467
1648 1042 1086770558
679 1642 1086770581
298 1353 1086770595
1642 679 1086770648
1042 1648 1086770658
1353 298 1086770661
569 1522 1086770730
1603 1406 1086770733
1648 1042 1086770849
1406 1603 1086770893
1052 1136 1086771176
679 1642 1086771229
878 713 1086771269
1642 679 1086771384
810 1365 1086771429
1642 679 1086771465
1406 1185 1086771502
1185 1406 1086771528
1406 1185 1086771689
1648 1052 1086771870
1185 1406 1086772221
1406 1185 1086772334
1113 495 1086772717
1406 1642 1086772792
372 569 1086772867
1113 437 1086773080
569 372 1086773109
548 1059 1086773178
372 569 1086773284
548 128 1086773291
1642 1406 1086773297
283 1343 1086773342
1406 1642 1086773400
1642 1406 1086773505
1406 1642 1086773573
569 372 1086773632
372 569 1086773658
1642 1406 1086773791
1352 1580 1086773829
1406 1642 1086773851
1406 1642 1086773877
1642 1406 1086774025
1406 1642 1086774114
1642 1406 1086774358
1518 1624 1086774392
1406 1642 1086774405
1642 1406 1086774447
1406 1642 1086774468
1642 1406 1086774554
1406 1642 1086774659
1642 1406 1086774801
1406 1642 1086774867
1406 1603 1086774908
1603 1406 1086774971
1642 1406 1086774974
1603 1406 1086775178
1406 1603 1086775223
1406 1642 1086775234
1406 1603 1086775257
1603 1406 1086775472
1406 1603 1086775675
1603 1406 1086775806
1406 1603 1086776024
1314 1346 1086776100
1215 1472 1086776226
1636 984 1086776586
438 1319 1086777037
933 536 1086777919
252 766 1086778660
1281 1033 1086779261
1313 9 1086791193
1313 9 1086791290
1313 507 1086791853
621 686 1086794559
1136 1052 1086795432
557 297 1086796174
615 1042 1086796879
944 815 1086797243
1346 1314 1086797927
27 1158 1086799873
1185 1406 1086800964
1434 174 1086800979
617 777 1086801038
1359 1343 1086801207
1312 1656 1086801304
1387 1312 1086801671
1312 1387 1086801692
1185 1142 1086801763
1387 1312 1086801768
1387 1312 1086801832
1312 1387 1086801840
1387 1312 1086801860
1312 1387 1086801875
1312 1387 1086801886
1387 1312 1086801920
1142 1185 1086801963
1387 1434 1086801970
1387 1344 1086801983
1434 1387 1086801987
1312 1387 1086801999
1387 1434 1086802019
1185 1142 1086802021
1387 1312 1086802054
700 822 1086802059
1434 1387 1086802095
1434 1387 1086802113
1312 1387 1086802114
1387 1434 1086802169
1312 1387 1086802222
1387 1312 1086802244
1312 1387 1086802276
1387 1312 1086802312
1387 1434 1086802338
1387 1312 1086802355
1434 1387 1086802593
1434 1387 1086802608
1387 1434 1086802662
1387 1434 1086802672
249 1244 1086802907
536 933 1086802949
523 1662 1086802959
523 1662 1086802967
523 1662 1086802972
154 1539 1086803298
843 1406 1086803341
161 1 1086803390
161 1487 1086803465
1042 615 1086803918
594 277 1086804165
594 260 1086804224
72 1316 1086804277
211 36 1086804540
751 1578 1086804977
1657 300 1086805183
32 518 1086805456
1442 883 1086805463
713 1526 1086805540
1663 1621 1086805761
1663 1621 1086805767
174 1434 1086806156
32 1657 1086806207
615 1042 1086806754
1657 523 1086806824
1657 393 1086806875
1101 713 1086807704
1406 843 1086808285
1 161 1086808853
1 3 1086808886
713 1101 1086809747
713 878 1086809785
713 912 1086809830
1624 725 1086810481
312 1 1086810804
504 372 1086811105
389 1576 1086811296
1489 372 1086811309
339 713 1086811968
912 713 1086812955
1624 1093 1086813503
212 1056 1086813600
475 1543 1086813995
822 700 1086814057
372 504 1086814119
372 1489 1086814168
1314 1346 1086814355
372 1624 1086814381
101 282 1086814427
963 1648 1086814563
1648 963 1086815011
12 1440 1086815255
431 605 1086815260
12 1520 1086815317
12 1406 1086815384
1624 372 1086815505
1346 1314 1086815847
393 1657 1086815878
101 176 1086815949
749 1487 1086815962
644 1648 1086816155
644 1244 1086816357
749 713 1086816359
1101 713 1086818334
1142 1185 1086818368
1580 1545 1086818494
1332 298 1086818556
1580 1352 1086818672
281 1312 1086818674
1312 281 1086818787
281 1312 1086818929
1113 1568 1086819450
176 101 1086819469
